cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
316,Simulation 0,1000,502,117,350,31
316,Simulation 3,1000,453,110,394,43
317,Simulation 3,1000,452,108,396,44
317,Simulation 0,1000,499,119,351,31
317,Simulation 2,1000,502,102,366,30
317,Simulation 1,1000,481,109,376,34
318,Simulation 1,1000,480,107,379,34
318,Simulation 2,1000,497,106,367,30
318,Simulation 3,1000,451,106,399,44
318,Simulation 0,1000,498,119,352,31
319,Simulation 1,1000,479,107,380,34
319,Simulation 3,1000,448,107,401,44
319,Simulation 0,1000,497,119,353,31
319,Simulation 2,1000,495,106,369,30
320,Simulation 1,1000,479,107,380,34
320,Simulation 3,1000,448,107,401,44
320,Simulation 0,1000,497,119,353,31
320,Simulation 2,1000,495,105,369,31
321,Simulation 1,1000,479,105,382,34
321,Simulation 0,1000,496,120,353,31
321,Simulation 2,1000,492,107,370,31
321,Simulation 3,1000,448,106,402,44
322,Simulation 1,1000,477,105,383,35
322,Simulation 0,1000,492,121,356,31
322,Simulation 3,1000,448,104,404,44
322,Simulation 2,1000,493,104,371,32
323,Simulation 1,1000,478,101,386,35
323,Simulation 2,1000,491,103,374,32
323,Simulation 0,1000,490,122,357,31
323,Simulation 3,1000,446,105,405,44
324,Simulation 0,1000,488,122,359,31
324,Simulation 2,1000,490,102,375,33
324,Simulation 3,1000,445,104,407,44
324,Simulation 1,1000,476,103,386,35
325,Simulation 1,1000,475,102,388,35
325,Simulation 0,1000,487,120,362,31
325,Simulation 2,1000,489,100,377,34
325,Simulation 3,1000,443,105,408,44
326,Simulation 0,1000,485,121,363,31
326,Simulation 1,1000,473,102,390,35
326,Simulation 3,1000,443,104,409,44
326,Simulation 2,1000,488,100,378,34
327,Simulation 0,1000,484,119,366,31
327,Simulation 3,1000,441,106,409,44
327,Simulation 1,1000,472,101,392,35
327,Simulation 2,1000,488,101,377,34
328,Simulation 3,1000,441,105,410,44
328,Simulation 2,1000,487,100,379,34
328,Simulation 0,1000,482,120,367,31
328,Simulation 1,1000,472,97,396,35
329,Simulation 1,1000,469,98,398,35
329,Simulation 2,1000,487,99,379,35
329,Simulation 3,1000,441,104,411,44
329,Simulation 0,1000,480,120,369,31
330,Simulation 3,1000,440,102,414,44
330,Simulation 2,1000,486,99,380,35
330,Simulation 1,1000,469,98,398,35
330,Simulation 0,1000,480,117,372,31
331,Simulation 3,1000,440,100,416,44
331,Simulation 1,1000,466,99,400,35
331,Simulation 0,1000,479,116,374,31
331,Simulation 2,1000,485,99,381,35
332,Simulation 1,1000,464,98,403,35
332,Simulation 2,1000,482,100,382,36
332,Simulation 3,1000,439,100,417,44
332,Simulation 0,1000,477,117,375,31
333,Simulation 3,1000,436,102,418,44
333,Simulation 1,1000,459,102,404,35
333,Simulation 0,1000,472,123,374,31
333,Simulation 2,1000,478,104,382,36
334,Simulation 2,1000,476,105,383,36
334,Simulation 0,1000,471,122,376,31
334,Simulation 1,1000,455,106,404,35
334,Simulation 3,1000,434,103,419,44
335,Simulation 2,1000,474,103,387,36
335,Simulation 0,1000,470,121,378,31
335,Simulation 3,1000,434,104,418,44
335,Simulation 1,1000,451,110,404,35
336,Simulation 3,1000,433,104,419,44
336,Simulation 2,1000,471,106,387,36
336,Simulation 0,1000,470,117,382,31
336,Simulation 1,1000,450,111,404,35
337,Simulation 0,1000,469,118,382,31
337,Simulation 2,1000,468,107,389,36
337,Simulation 3,1000,432,103,421,44
337,Simulation 1,1000,450,107,408,35
338,Simulation 0,1000,469,116,384,31
338,Simulation 1,1000,448,110,407,35
338,Simulation 3,1000,429,105,422,44
338,Simulation 2,1000,467,106,391,36
339,Simulation 1,1000,446,111,408,35
339,Simulation 0,1000,466,116,387,31
339,Simulation 2,1000,463,110,391,36
339,Simulation 3,1000,428,103,425,44
340,Simulation 1,1000,445,112,408,35
340,Simulation 2,1000,461,110,393,36
340,Simulation 3,1000,426,103,427,44
340,Simulation 0,1000,466,113,389,32
341,Simulation 3,1000,425,103,428,44
341,Simulation 1,1000,445,112,407,36
341,Simulation 2,1000,459,111,394,36
341,Simulation 0,1000,464,111,393,32
342,Simulation 2,1000,459,110,395,36
342,Simulation 1,1000,442,115,407,36
342,Simulation 3,1000,423,102,431,44
342,Simulation 0,1000,464,110,394,32
343,Simulation 0,1000,463,108,396,33
343,Simulation 2,1000,454,112,398,36
343,Simulation 1,1000,440,116,408,36
343,Simulation 3,1000,420,104,432,44
344,Simulation 2,1000,454,110,400,36
344,Simulation 0,1000,462,107,398,33
344,Simulation 3,1000,419,104,433,44
344,Simulation 1,1000,435,119,410,36
345,Simulation 2,1000,455,108,401,36
345,Simulation 1,1000,434,119,411,36
345,Simulation 3,1000,418,104,434,44
345,Simulation 0,1000,462,106,399,33
346,Simulation 2,1000,453,109,402,36
346,Simulation 3,1000,418,104,434,44
346,Simulation 0,1000,462,105,400,33
346,Simulation 1,1000,432,116,416,36
347,Simulation 1,1000,432,116,416,36
347,Simulation 2,1000,450,110,404,36
347,Simulation 3,1000,417,103,436,44
347,Simulation 0,1000,462,105,400,33
348,Simulation 2,1000,450,108,406,36
348,Simulation 3,1000,416,99,440,45
348,Simulation 0,1000,461,104,402,33
348,Simulation 1,1000,430,116,417,37
349,Simulation 3,1000,413,100,442,45
349,Simulation 2,1000,448,110,406,36
349,Simulation 1,1000,427,116,419,38
349,Simulation 0,1000,458,107,402,33
350,Simulation 3,1000,412,101,442,45
350,Simulation 2,1000,448,110,406,36
350,Simulation 1,1000,426,114,422,38
350,Simulation 0,1000,456,104,405,35
351,Simulation 1,1000,425,111,425,39
351,Simulation 3,1000,412,101,442,45
351,Simulation 0,1000,456,103,406,35
351,Simulation 2,1000,447,109,408,36
352,Simulation 1,1000,425,112,424,39
352,Simulation 0,1000,455,102,408,35
352,Simulation 3,1000,409,105,441,45
352,Simulation 2,1000,446,109,409,36
353,Simulation 3,1000,408,107,440,45
353,Simulation 0,1000,454,102,409,35
353,Simulation 1,1000,423,114,424,39
353,Simulation 2,1000,443,112,408,37
354,Simulation 2,1000,442,113,407,38
354,Simulation 0,1000,454,102,409,35
354,Simulation 1,1000,421,115,425,39
354,Simulation 3,1000,407,108,440,45
355,Simulation 2,1000,440,114,408,38
355,Simulation 1,1000,420,115,426,39
355,Simulation 0,1000,453,103,409,35
355,Simulation 3,1000,407,109,439,45
356,Simulation 1,1000,419,113,429,39
356,Simulation 2,1000,440,113,409,38
356,Simulation 3,1000,405,109,441,45
356,Simulation 0,1000,452,102,411,35
357,Simulation 3,1000,401,112,442,45
357,Simulation 2,1000,435,116,411,38
357,Simulation 0,1000,451,102,412,35
357,Simulation 1,1000,420,110,431,39
358,Simulation 2,1000,434,116,412,38
358,Simulation 1,1000,420,109,432,39
358,Simulation 3,1000,401,110,444,45
358,Simulation 0,1000,452,98,415,35
359,Simulation 0,1000,451,97,417,35
359,Simulation 2,1000,433,118,411,38
359,Simulation 1,1000,420,109,432,39
359,Simulation 3,1000,399,110,446,45
360,Simulation 2,1000,432,118,412,38
360,Simulation 1,1000,418,111,432,39
360,Simulation 0,1000,450,96,419,35
360,Simulation 3,1000,397,111,447,45
361,Simulation 0,1000,449,97,419,35
361,Simulation 3,1000,396,112,447,45
361,Simulation 1,1000,417,112,432,39
361,Simulation 2,1000,431,119,412,38
362,Simulation 1,1000,416,111,434,39
362,Simulation 3,1000,397,111,447,45
362,Simulation 0,1000,449,97,419,35
362,Simulation 2,1000,428,119,415,38
363,Simulation 2,1000,426,121,415,38
363,Simulation 3,1000,397,110,448,45
363,Simulation 0,1000,448,96,421,35
363,Simulation 1,1000,416,109,436,39
364,Simulation 3,1000,396,110,449,45
364,Simulation 2,1000,423,122,417,38
364,Simulation 1,1000,416,108,437,39
364,Simulation 0,1000,446,97,422,35
365,Simulation 3,1000,395,109,450,46
365,Simulation 1,1000,415,108,438,39
365,Simulation 0,1000,445,98,422,35
365,Simulation 2,1000,421,124,417,38
366,Simulation 3,1000,394,110,450,46
366,Simulation 2,1000,421,123,418,38
366,Simulation 1,1000,414,107,439,40
366,Simulation 0,1000,443,99,423,35
367,Simulation 3,1000,393,110,450,47
367,Simulation 1,1000,413,105,442,40
367,Simulation 0,1000,440,101,424,35
367,Simulation 2,1000,420,124,418,38
368,Simulation 1,1000,409,108,443,40
368,Simulation 3,1000,391,110,452,47
368,Simulation 0,1000,440,100,425,35
368,Simulation 2,1000,419,122,421,38
369,Simulation 1,1000,410,107,443,40
369,Simulation 3,1000,390,109,454,47
369,Simulation 2,1000,417,121,422,40
369,Simulation 0,1000,439,98,428,35
370,Simulation 3,1000,389,110,454,47
370,Simulation 1,1000,410,107,443,40
370,Simulation 0,1000,438,97,430,35
370,Simulation 2,1000,416,120,424,40
371,Simulation 1,1000,409,108,443,40
371,Simulation 3,1000,388,110,455,47
371,Simulation 0,1000,435,100,430,35
371,Simulation 2,1000,414,120,426,40
372,Simulation 2,1000,411,122,427,40
372,Simulation 3,1000,387,110,456,47
372,Simulation 1,1000,408,105,447,40
372,Simulation 0,1000,430,103,432,35
373,Simulation 0,1000,430,103,432,35
373,Simulation 2,1000,411,120,429,40
373,Simulation 3,1000,386,109,458,47
373,Simulation 1,1000,407,106,447,40
374,Simulation 2,1000,410,120,430,40
374,Simulation 3,1000,385,104,464,47
374,Simulation 1,1000,406,104,450,40
374,Simulation 0,1000,427,102,436,35
375,Simulation 1,1000,406,103,451,40
375,Simulation 2,1000,410,119,431,40
375,Simulation 3,1000,386,101,466,47
375,Simulation 0,1000,425,103,437,35
376,Simulation 0,1000,423,102,440,35
376,Simulation 3,1000,384,102,467,47
376,Simulation 1,1000,404,105,451,40
376,Simulation 2,1000,409,121,430,40
377,Simulation 3,1000,383,102,468,47
377,Simulation 1,1000,403,105,452,40
377,Simulation 0,1000,419,103,443,35
377,Simulation 2,1000,407,121,432,40
378,Simulation 2,1000,404,122,434,40
378,Simulation 0,1000,418,104,443,35
378,Simulation 3,1000,384,102,467,47
378,Simulation 1,1000,403,105,452,40
379,Simulation 2,1000,403,122,435,40
379,Simulation 3,1000,383,101,469,47
379,Simulation 0,1000,413,109,443,35
379,Simulation 1,1000,403,104,453,40
380,Simulation 1,1000,403,102,455,40
380,Simulation 3,1000,381,101,471,47
380,Simulation 2,1000,402,121,437,40
380,Simulation 0,1000,410,110,445,35
381,Simulation 3,1000,381,98,474,47
381,Simulation 1,1000,402,101,457,40
381,Simulation 2,1000,402,118,440,40
381,Simulation 0,1000,407,112,446,35
382,Simulation 2,1000,400,115,443,42
382,Simulation 0,1000,406,110,449,35
382,Simulation 3,1000,380,98,475,47
382,Simulation 1,1000,401,99,460,40
383,Simulation 3,1000,379,97,477,47
383,Simulation 1,1000,399,100,461,40
383,Simulation 2,1000,400,112,446,42
383,Simulation 0,1000,405,111,449,35
384,Simulation 3,1000,377,96,480,47
384,Simulation 2,1000,399,113,446,42
384,Simulation 0,1000,404,111,450,35
384,Simulation 1,1000,399,99,462,40
385,Simulation 2,1000,398,112,448,42
385,Simulation 3,1000,377,96,480,47
385,Simulation 1,1000,397,101,462,40
385,Simulation 0,1000,402,109,454,35
386,Simulation 3,1000,375,98,480,47
386,Simulation 2,1000,396,112,450,42
386,Simulation 1,1000,395,102,463,40
386,Simulation 0,1000,401,110,454,35
387,Simulation 2,1000,395,111,452,42
387,Simulation 3,1000,374,97,482,47
387,Simulation 1,1000,394,99,467,40
387,Simulation 0,1000,399,111,455,35
388,Simulation 3,1000,372,97,484,47
388,Simulation 2,1000,394,111,453,42
388,Simulation 0,1000,398,111,456,35
388,Simulation 1,1000,394,98,468,40
389,Simulation 1,1000,391,99,469,41
389,Simulation 3,1000,370,97,486,47
389,Simulation 0,1000,397,111,457,35
389,Simulation 2,1000,393,111,454,42
390,Simulation 3,1000,367,98,488,47
390,Simulation 1,1000,390,99,470,41
390,Simulation 0,1000,395,112,458,35
390,Simulation 2,1000,393,110,455,42
391,Simulation 3,1000,365,98,490,47
391,Simulation 2,1000,392,110,456,42
391,Simulation 1,1000,388,100,471,41
391,Simulation 0,1000,396,111,458,35
392,Simulation 1,1000,385,102,472,41
392,Simulation 3,1000,365,97,491,47
392,Simulation 2,1000,392,110,456,42
392,Simulation 0,1000,393,111,460,36
393,Simulation 3,1000,363,98,492,47
393,Simulation 2,1000,392,109,457,42
393,Simulation 0,1000,391,111,462,36
393,Simulation 1,1000,385,101,473,41
394,Simulation 1,1000,382,103,474,41
394,Simulation 2,1000,389,108,461,42
394,Simulation 3,1000,361,97,495,47
394,Simulation 0,1000,389,111,464,36
395,Simulation 2,1000,388,106,464,42
395,Simulation 1,1000,382,102,475,41
395,Simulation 3,1000,359,97,497,47
395,Simulation 0,1000,388,110,466,36
396,Simulation 3,1000,356,98,499,47
396,Simulation 2,1000,387,105,465,43
396,Simulation 0,1000,389,108,467,36
396,Simulation 1,1000,378,102,479,41
397,Simulation 1,1000,377,102,480,41
397,Simulation 3,1000,352,101,500,47
397,Simulation 2,1000,385,105,467,43
397,Simulation 0,1000,387,110,467,36
398,Simulation 2,1000,386,102,469,43
398,Simulation 3,1000,350,102,501,47
398,Simulation 0,1000,387,109,468,36
398,Simulation 1,1000,376,102,481,41
399,Simulation 0,1000,383,113,468,36
399,Simulation 2,1000,385,103,469,43
399,Simulation 3,1000,346,105,502,47
399,Simulation 1,1000,374,103,482,41
400,Simulation 2,1000,385,103,469,43
400,Simulation 1,1000,374,103,482,41
400,Simulation 3,1000,344,103,506,47
400,Simulation 0,1000,380,114,470,36
401,Simulation 0,1000,380,114,470,36
401,Simulation 3,1000,341,105,507,47
401,Simulation 2,1000,385,103,469,43
401,Simulation 1,1000,371,104,484,41
402,Simulation 1,1000,368,106,485,41
402,Simulation 0,1000,379,113,472,36
402,Simulation 3,1000,339,105,509,47
402,Simulation 2,1000,384,104,469,43
403,Simulation 0,1000,378,114,472,36
403,Simulation 1,1000,368,105,486,41
403,Simulation 3,1000,337,107,509,47
403,Simulation 2,1000,384,104,469,43
404,Simulation 2,1000,384,104,469,43
404,Simulation 1,1000,367,104,488,41
404,Simulation 0,1000,376,116,472,36
404,Simulation 3,1000,336,106,511,47
405,Simulation 2,1000,383,104,470,43
405,Simulation 1,1000,365,104,490,41
405,Simulation 3,1000,336,105,512,47
405,Simulation 0,1000,374,116,474,36
406,Simulation 1,1000,365,103,491,41
406,Simulation 2,1000,383,104,470,43
406,Simulation 0,1000,374,115,475,36
406,Simulation 3,1000,335,106,512,47
407,Simulation 0,1000,373,116,475,36
407,Simulation 1,1000,364,103,492,41
407,Simulation 3,1000,335,104,514,47
407,Simulation 2,1000,382,105,470,43
408,Simulation 2,1000,381,104,472,43
408,Simulation 3,1000,334,104,515,47
408,Simulation 1,1000,362,101,496,41
408,Simulation 0,1000,373,113,478,36
409,Simulation 3,1000,331,105,517,47
409,Simulation 1,1000,362,102,495,41
409,Simulation 2,1000,380,102,475,43
409,Simulation 0,1000,372,114,477,37
410,Simulation 3,1000,329,105,519,47
410,Simulation 0,1000,371,113,479,37
410,Simulation 1,1000,361,101,497,41
410,Simulation 2,1000,380,100,477,43
411,Simulation 2,1000,379,98,480,43
411,Simulation 3,1000,328,104,521,47
411,Simulation 0,1000,370,113,480,37
411,Simulation 1,1000,359,101,499,41
412,Simulation 1,1000,359,97,503,41
412,Simulation 3,1000,327,104,522,47
412,Simulation 2,1000,378,99,480,43
412,Simulation 0,1000,369,113,480,38
413,Simulation 3,1000,326,102,524,48
413,Simulation 1,1000,358,94,506,42
413,Simulation 2,1000,377,98,482,43
413,Simulation 0,1000,368,113,481,38
414,Simulation 2,1000,374,98,485,43
414,Simulation 1,1000,356,93,509,42
414,Simulation 0,1000,367,111,484,38
414,Simulation 3,1000,326,100,526,48
415,Simulation 3,1000,324,99,529,48
415,Simulation 2,1000,373,97,486,44
415,Simulation 1,1000,351,96,511,42
415,Simulation 0,1000,366,110,486,38
416,Simulation 3,1000,322,98,531,49
416,Simulation 1,1000,349,97,512,42
416,Simulation 2,1000,372,97,487,44
416,Simulation 0,1000,366,110,486,38
417,Simulation 3,1000,320,97,534,49
417,Simulation 1,1000,345,100,513,42
417,Simulation 0,1000,365,108,489,38
417,Simulation 2,1000,371,96,489,44
418,Simulation 3,1000,317,97,537,49
418,Simulation 1,1000,345,100,513,42
418,Simulation 0,1000,364,106,492,38
418,Simulation 2,1000,368,97,490,45
419,Simulation 3,1000,312,101,538,49
419,Simulation 2,1000,368,95,492,45
419,Simulation 1,1000,344,99,514,43
419,Simulation 0,1000,364,104,494,38
420,Simulation 3,1000,311,100,540,49
420,Simulation 1,1000,343,98,516,43
420,Simulation 0,1000,362,104,496,38
420,Simulation 2,1000,366,95,494,45
421,Simulation 3,1000,309,100,542,49
421,Simulation 0,1000,361,104,497,38
421,Simulation 1,1000,344,96,516,44
421,Simulation 2,1000,365,93,496,46
422,Simulation 3,1000,308,100,543,49
422,Simulation 2,1000,362,94,498,46
422,Simulation 0,1000,361,103,498,38
422,Simulation 1,1000,342,97,517,44
423,Simulation 1,1000,342,96,518,44
423,Simulation 3,1000,307,99,545,49
423,Simulation 0,1000,361,101,500,38
423,Simulation 2,1000,359,96,499,46
424,Simulation 3,1000,305,99,547,49
424,Simulation 0,1000,361,101,500,38
424,Simulation 1,1000,342,96,518,44
424,Simulation 2,1000,359,96,499,46
425,Simulation 2,1000,360,95,499,46
425,Simulation 0,1000,361,101,500,38
425,Simulation 3,1000,306,97,548,49
425,Simulation 1,1000,341,95,519,45
426,Simulation 2,1000,359,96,499,46
426,Simulation 3,1000,303,100,548,49
426,Simulation 1,1000,338,95,522,45
426,Simulation 0,1000,360,101,501,38
427,Simulation 2,1000,358,94,501,47
427,Simulation 3,1000,300,101,550,49
427,Simulation 1,1000,337,95,523,45
427,Simulation 0,1000,359,99,504,38
428,Simulation 3,1000,300,102,549,49
428,Simulation 1,1000,335,97,523,45
428,Simulation 2,1000,357,94,502,47
428,Simulation 0,1000,358,99,505,38
429,Simulation 1,1000,334,98,523,45
429,Simulation 3,1000,299,104,548,49
429,Simulation 2,1000,354,96,503,47
429,Simulation 0,1000,356,98,508,38
430,Simulation 3,1000,298,105,548,49
430,Simulation 2,1000,352,96,505,47
430,Simulation 1,1000,333,99,523,45
430,Simulation 0,1000,356,96,509,39
431,Simulation 3,1000,298,104,549,49
431,Simulation 0,1000,354,96,511,39
431,Simulation 1,1000,330,100,525,45
431,Simulation 2,1000,350,97,506,47
432,Simulation 2,1000,344,102,507,47
432,Simulation 3,1000,297,103,551,49
432,Simulation 0,1000,353,96,512,39
432,Simulation 1,1000,330,101,524,45
433,Simulation 1,1000,328,104,523,45
433,Simulation 2,1000,342,103,508,47
433,Simulation 3,1000,293,106,552,49
433,Simulation 0,1000,351,94,516,39
434,Simulation 3,1000,291,103,556,50
434,Simulation 2,1000,338,106,509,47
434,Simulation 0,1000,352,90,519,39
434,Simulation 1,1000,327,105,523,45
435,Simulation 3,1000,290,102,558,50
435,Simulation 2,1000,337,105,511,47
435,Simulation 1,1000,324,105,526,45
435,Simulation 0,1000,351,91,519,39
436,Simulation 1,1000,321,103,531,45
436,Simulation 0,1000,349,91,521,39
436,Simulation 2,1000,335,105,513,47
436,Simulation 3,1000,290,99,561,50
437,Simulation 3,1000,290,99,561,50
437,Simulation 2,1000,333,106,514,47
437,Simulation 1,1000,317,104,534,45
437,Simulation 0,1000,346,93,522,39
438,Simulation 3,1000,288,99,563,50
438,Simulation 1,1000,316,103,536,45
438,Simulation 2,1000,333,106,514,47
438,Simulation 0,1000,344,94,523,39
439,Simulation 3,1000,286,98,564,52
439,Simulation 1,1000,313,104,538,45
439,Simulation 0,1000,344,93,524,39
439,Simulation 2,1000,332,103,518,47
440,Simulation 3,1000,285,96,567,52
440,Simulation 1,1000,311,104,539,46
440,Simulation 2,1000,328,105,520,47
440,Simulation 0,1000,343,94,524,39
441,Simulation 3,1000,284,95,569,52
441,Simulation 2,1000,326,106,521,47
441,Simulation 1,1000,308,103,543,46
441,Simulation 0,1000,342,95,524,39
442,Simulation 3,1000,284,95,569,52
442,Simulation 2,1000,325,106,522,47
442,Simulation 0,1000,339,97,525,39
442,Simulation 1,1000,306,102,546,46
443,Simulation 3,1000,283,95,570,52
443,Simulation 2,1000,323,106,524,47
443,Simulation 0,1000,336,98,527,39
443,Simulation 1,1000,305,102,547,46
444,Simulation 3,1000,282,96,570,52
444,Simulation 1,1000,304,101,549,46
444,Simulation 2,1000,321,107,525,47
444,Simulation 0,1000,335,99,527,39
445,Simulation 3,1000,282,93,573,52
445,Simulation 2,1000,320,105,528,47
445,Simulation 1,1000,303,100,551,46
445,Simulation 0,1000,333,100,528,39
446,Simulation 1,1000,300,103,551,46
446,Simulation 3,1000,281,91,576,52
446,Simulation 0,1000,329,99,532,40
446,Simulation 2,1000,318,106,529,47
447,Simulation 3,1000,281,90,577,52
447,Simulation 1,1000,297,104,553,46
447,Simulation 0,1000,326,101,533,40
447,Simulation 2,1000,319,106,528,47
448,Simulation 2,1000,318,105,529,48
448,Simulation 3,1000,280,91,577,52
448,Simulation 1,1000,295,105,554,46
448,Simulation 0,1000,321,103,536,40
449,Simulation 3,1000,280,90,578,52
449,Simulation 2,1000,317,103,532,48
449,Simulation 0,1000,321,102,537,40
449,Simulation 1,1000,293,105,556,46
450,Simulation 3,1000,278,92,578,52
450,Simulation 0,1000,319,104,537,40
450,Simulation 1,1000,292,106,556,46
450,Simulation 2,1000,317,101,534,48
451,Simulation 3,1000,278,91,579,52
451,Simulation 2,1000,315,101,535,49
451,Simulation 0,1000,318,104,538,40
451,Simulation 1,1000,291,104,559,46
452,Simulation 1,1000,287,107,560,46
452,Simulation 0,1000,318,104,538,40
452,Simulation 3,1000,277,91,580,52
452,Simulation 2,1000,314,99,538,49
453,Simulation 2,1000,312,97,542,49
453,Simulation 1,1000,287,105,562,46
453,Simulation 0,1000,317,101,542,40
453,Simulation 3,1000,277,91,580,52
454,Simulation 2,1000,311,95,545,49
454,Simulation 1,1000,285,103,565,47
454,Simulation 3,1000,276,92,580,52
454,Simulation 0,1000,315,103,542,40
455,Simulation 3,1000,275,92,581,52
455,Simulation 1,1000,283,104,566,47
455,Simulation 2,1000,309,95,547,49
455,Simulation 0,1000,314,103,543,40
456,Simulation 3,1000,272,94,582,52
456,Simulation 2,1000,308,96,547,49
456,Simulation 1,1000,282,102,569,47
456,Simulation 0,1000,312,104,544,40
457,Simulation 1,1000,282,101,570,47
457,Simulation 0,1000,312,102,545,41
457,Simulation 3,1000,273,93,582,52
457,Simulation 2,1000,308,95,548,49
458,Simulation 3,1000,272,92,584,52
458,Simulation 1,1000,282,100,571,47
458,Simulation 2,1000,306,97,548,49
458,Simulation 0,1000,311,101,547,41
459,Simulation 3,1000,272,91,585,52
459,Simulation 1,1000,282,101,570,47
459,Simulation 2,1000,304,97,550,49
459,Simulation 0,1000,310,99,550,41
460,Simulation 1,1000,281,101,571,47
460,Simulation 3,1000,271,91,586,52
460,Simulation 2,1000,299,102,550,49
460,Simulation 0,1000,310,98,551,41
461,Simulation 1,1000,280,101,572,47
461,Simulation 3,1000,270,92,586,52
461,Simulation 0,1000,309,97,553,41
461,Simulation 2,1000,295,104,551,50
462,Simulation 3,1000,268,93,587,52
462,Simulation 2,1000,293,104,553,50
462,Simulation 0,1000,305,100,554,41
462,Simulation 1,1000,278,102,573,47
463,Simulation 2,1000,292,104,554,50
463,Simulation 1,1000,277,100,576,47
463,Simulation 3,1000,267,94,587,52
463,Simulation 0,1000,304,102,553,41
464,Simulation 3,1000,266,93,589,52
464,Simulation 1,1000,275,100,578,47
464,Simulation 0,1000,302,100,557,41
464,Simulation 2,1000,290,105,555,50
465,Simulation 3,1000,264,95,589,52
465,Simulation 2,1000,287,107,556,50
465,Simulation 1,1000,275,100,578,47
465,Simulation 0,1000,302,100,557,41
466,Simulation 1,1000,273,100,580,47
466,Simulation 2,1000,285,108,557,50
466,Simulation 0,1000,302,98,559,41
466,Simulation 3,1000,264,94,590,52
467,Simulation 3,1000,261,97,590,52
467,Simulation 0,1000,302,98,559,41
467,Simulation 2,1000,282,110,558,50
467,Simulation 1,1000,272,97,583,48
468,Simulation 3,1000,261,94,592,53
468,Simulation 2,1000,280,110,560,50
468,Simulation 1,1000,270,97,585,48
468,Simulation 0,1000,302,98,559,41
469,Simulation 0,1000,300,99,560,41
469,Simulation 2,1000,278,109,563,50
469,Simulation 1,1000,271,95,586,48
469,Simulation 3,1000,260,92,595,53
470,Simulation 2,1000,275,108,566,51
470,Simulation 3,1000,261,92,594,53
470,Simulation 0,1000,299,99,561,41
470,Simulation 1,1000,271,93,588,48
471,Simulation 3,1000,259,93,595,53
471,Simulation 2,1000,272,110,567,51
471,Simulation 1,1000,269,95,588,48
471,Simulation 0,1000,297,101,561,41
472,Simulation 3,1000,260,91,596,53
472,Simulation 2,1000,271,111,567,51
472,Simulation 1,1000,269,94,589,48
472,Simulation 0,1000,296,100,563,41
473,Simulation 1,1000,268,94,590,48
473,Simulation 0,1000,295,99,565,41
473,Simulation 3,1000,259,91,597,53
473,Simulation 2,1000,271,107,571,51
474,Simulation 2,1000,270,105,574,51
474,Simulation 1,1000,267,95,590,48
474,Simulation 0,1000,293,99,567,41
474,Simulation 3,1000,257,92,598,53
475,Simulation 3,1000,256,91,600,53
475,Simulation 2,1000,269,104,576,51
475,Simulation 1,1000,267,93,592,48
475,Simulation 0,1000,292,100,567,41
476,Simulation 1,1000,265,93,594,48
476,Simulation 2,1000,268,102,579,51
476,Simulation 3,1000,255,90,602,53
476,Simulation 0,1000,291,99,569,41
477,Simulation 3,1000,255,89,602,54
477,Simulation 2,1000,269,98,582,51
477,Simulation 0,1000,291,97,571,41
477,Simulation 1,1000,265,93,594,48
478,Simulation 0,1000,289,98,572,41
478,Simulation 2,1000,269,95,585,51
478,Simulation 1,1000,265,92,595,48
478,Simulation 3,1000,253,91,602,54
479,Simulation 2,1000,266,98,585,51
479,Simulation 3,1000,251,92,603,54
479,Simulation 1,1000,262,94,596,48
479,Simulation 0,1000,288,98,573,41
480,Simulation 2,1000,265,98,586,51
480,Simulation 0,1000,285,100,574,41
480,Simulation 3,1000,251,91,604,54
480,Simulation 1,1000,262,92,598,48
481,Simulation 2,1000,263,97,589,51
481,Simulation 1,1000,262,91,599,48
481,Simulation 3,1000,250,93,603,54
481,Simulation 0,1000,281,100,578,41
482,Simulation 3,1000,249,94,603,54
482,Simulation 0,1000,280,102,577,41
482,Simulation 2,1000,262,95,592,51
482,Simulation 1,1000,262,91,599,48
483,Simulation 3,1000,247,96,603,54
483,Simulation 0,1000,275,104,580,41
483,Simulation 2,1000,260,95,593,52
483,Simulation 1,1000,260,92,600,48
484,Simulation 3,1000,243,98,605,54
484,Simulation 2,1000,258,96,594,52
484,Simulation 1,1000,258,95,599,48
484,Simulation 0,1000,273,104,582,41
485,Simulation 3,1000,242,97,607,54
485,Simulation 2,1000,257,95,596,52
485,Simulation 1,1000,257,96,599,48
485,Simulation 0,1000,271,103,585,41
486,Simulation 3,1000,241,95,610,54
486,Simulation 0,1000,272,102,585,41
486,Simulation 1,1000,252,100,600,48
486,Simulation 2,1000,256,95,597,52
487,Simulation 3,1000,240,92,614,54
487,Simulation 1,1000,249,101,602,48
487,Simulation 2,1000,254,95,599,52
487,Simulation 0,1000,271,103,585,41
488,Simulation 1,1000,247,102,603,48
488,Simulation 3,1000,238,94,614,54
488,Simulation 2,1000,254,94,600,52
488,Simulation 0,1000,271,102,586,41
489,Simulation 1,1000,246,101,605,48
489,Simulation 3,1000,236,94,616,54
489,Simulation 0,1000,269,102,588,41
489,Simulation 2,1000,252,93,603,52
490,Simulation 3,1000,235,94,617,54
490,Simulation 1,1000,244,102,606,48
490,Simulation 0,1000,269,100,589,42
490,Simulation 2,1000,252,92,604,52
