cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
172,Simulation 1,1000,738,104,145,13
172,Simulation 3,1000,716,108,161,15
173,Simulation 0,1000,709,118,162,11
173,Simulation 3,1000,713,109,163,15
173,Simulation 1,1000,732,109,146,13
173,Simulation 2,1000,704,123,163,10
174,Simulation 1,1000,730,111,146,13
174,Simulation 3,1000,711,108,166,15
174,Simulation 0,1000,706,119,164,11
174,Simulation 2,1000,704,123,163,10
175,Simulation 0,1000,704,120,165,11
175,Simulation 2,1000,701,123,165,11
175,Simulation 3,1000,707,111,167,15
175,Simulation 1,1000,729,112,146,13
176,Simulation 2,1000,700,123,166,11
176,Simulation 3,1000,705,111,169,15
176,Simulation 0,1000,702,121,166,11
176,Simulation 1,1000,728,113,146,13
177,Simulation 2,1000,700,121,168,11
177,Simulation 0,1000,703,117,169,11
177,Simulation 1,1000,725,116,146,13
177,Simulation 3,1000,704,111,170,15
178,Simulation 0,1000,703,117,169,11
178,Simulation 2,1000,696,123,170,11
178,Simulation 3,1000,703,109,172,16
178,Simulation 1,1000,722,118,147,13
179,Simulation 2,1000,696,122,171,11
179,Simulation 0,1000,702,117,170,11
179,Simulation 1,1000,722,117,148,13
179,Simulation 3,1000,702,108,174,16
180,Simulation 1,1000,721,115,151,13
180,Simulation 0,1000,701,115,173,11
180,Simulation 2,1000,695,121,173,11
180,Simulation 3,1000,702,106,176,16
181,Simulation 2,1000,695,121,173,11
181,Simulation 0,1000,700,114,175,11
181,Simulation 1,1000,720,115,152,13
181,Simulation 3,1000,700,105,179,16
182,Simulation 0,1000,697,117,175,11
182,Simulation 3,1000,699,103,182,16
182,Simulation 1,1000,718,116,153,13
182,Simulation 2,1000,694,120,175,11
183,Simulation 0,1000,694,120,175,11
183,Simulation 3,1000,697,103,184,16
183,Simulation 2,1000,695,119,175,11
183,Simulation 1,1000,717,115,155,13
184,Simulation 2,1000,695,116,177,12
184,Simulation 1,1000,717,111,158,14
184,Simulation 3,1000,698,103,183,16
184,Simulation 0,1000,694,118,177,11
185,Simulation 2,1000,694,115,179,12
185,Simulation 1,1000,717,109,160,14
185,Simulation 0,1000,693,118,178,11
185,Simulation 3,1000,698,100,186,16
186,Simulation 0,1000,693,117,179,11
186,Simulation 1,1000,715,108,163,14
186,Simulation 3,1000,694,104,186,16
186,Simulation 2,1000,695,109,183,13
187,Simulation 2,1000,694,108,185,13
187,Simulation 1,1000,716,106,163,15
187,Simulation 3,1000,691,105,188,16
187,Simulation 0,1000,694,115,180,11
188,Simulation 2,1000,693,109,185,13
188,Simulation 3,1000,689,107,188,16
188,Simulation 0,1000,693,116,180,11
188,Simulation 1,1000,712,108,165,15
189,Simulation 2,1000,694,109,184,13
189,Simulation 3,1000,686,109,189,16
189,Simulation 0,1000,692,117,180,11
189,Simulation 1,1000,710,105,170,15
190,Simulation 1,1000,710,104,171,15
190,Simulation 0,1000,692,115,182,11
190,Simulation 3,1000,686,107,191,16
190,Simulation 2,1000,692,110,185,13
191,Simulation 2,1000,692,107,188,13
191,Simulation 0,1000,690,116,183,11
191,Simulation 1,1000,709,103,173,15
191,Simulation 3,1000,685,107,192,16
192,Simulation 2,1000,689,109,189,13
192,Simulation 0,1000,688,116,185,11
192,Simulation 1,1000,706,103,176,15
192,Simulation 3,1000,682,108,194,16
193,Simulation 2,1000,688,109,190,13
193,Simulation 3,1000,682,106,196,16
193,Simulation 1,1000,706,102,177,15
193,Simulation 0,1000,688,113,188,11
194,Simulation 0,1000,686,112,191,11
194,Simulation 1,1000,706,101,178,15
194,Simulation 2,1000,686,109,192,13
194,Simulation 3,1000,679,109,196,16
195,Simulation 2,1000,685,109,193,13
195,Simulation 3,1000,678,108,198,16
195,Simulation 0,1000,685,113,191,11
195,Simulation 1,1000,705,101,179,15
196,Simulation 1,1000,703,102,179,16
196,Simulation 0,1000,682,115,192,11
196,Simulation 2,1000,686,108,193,13
196,Simulation 3,1000,677,107,200,16
197,Simulation 0,1000,680,117,192,11
197,Simulation 1,1000,700,102,182,16
197,Simulation 2,1000,686,104,196,14
197,Simulation 3,1000,676,107,201,16
198,Simulation 0,1000,681,117,191,11
198,Simulation 1,1000,699,99,186,16
198,Simulation 3,1000,675,107,202,16
198,Simulation 2,1000,686,103,197,14
199,Simulation 1,1000,697,100,187,16
199,Simulation 2,1000,686,100,200,14
199,Simulation 0,1000,682,116,191,11
199,Simulation 3,1000,673,107,204,16
200,Simulation 2,1000,687,98,201,14
200,Simulation 1,1000,698,98,188,16
200,Simulation 3,1000,672,108,204,16
200,Simulation 0,1000,681,116,192,11
201,Simulation 3,1000,670,109,205,16
201,Simulation 2,1000,684,99,203,14
201,Simulation 1,1000,695,100,189,16
201,Simulation 0,1000,680,114,195,11
202,Simulation 2,1000,684,98,204,14
202,Simulation 0,1000,679,116,194,11
202,Simulation 3,1000,668,111,205,16
202,Simulation 1,1000,692,101,191,16
203,Simulation 2,1000,682,100,204,14
203,Simulation 1,1000,692,99,193,16
203,Simulation 0,1000,679,113,197,11
203,Simulation 3,1000,668,110,206,16
204,Simulation 2,1000,679,100,207,14
204,Simulation 3,1000,666,108,210,16
204,Simulation 0,1000,677,113,199,11
204,Simulation 1,1000,687,103,194,16
205,Simulation 2,1000,676,101,209,14
205,Simulation 1,1000,685,103,195,17
205,Simulation 3,1000,666,107,211,16
205,Simulation 0,1000,677,113,199,11
206,Simulation 0,1000,676,113,200,11
206,Simulation 3,1000,665,106,213,16
206,Simulation 1,1000,683,104,196,17
206,Simulation 2,1000,676,100,210,14
207,Simulation 3,1000,665,105,214,16
207,Simulation 2,1000,675,100,210,15
207,Simulation 0,1000,676,110,203,11
207,Simulation 1,1000,681,106,196,17
208,Simulation 0,1000,675,110,204,11
208,Simulation 3,1000,665,104,215,16
208,Simulation 2,1000,669,105,211,15
208,Simulation 1,1000,678,107,198,17
209,Simulation 0,1000,672,110,207,11
209,Simulation 3,1000,665,104,215,16
209,Simulation 2,1000,668,103,214,15
209,Simulation 1,1000,673,110,200,17
210,Simulation 1,1000,671,112,200,17
210,Simulation 0,1000,672,108,209,11
210,Simulation 3,1000,665,104,215,16
210,Simulation 2,1000,668,101,216,15
211,Simulation 2,1000,668,100,217,15
211,Simulation 1,1000,668,111,204,17
211,Simulation 3,1000,663,102,217,18
211,Simulation 0,1000,672,106,211,11
212,Simulation 2,1000,664,102,219,15
212,Simulation 0,1000,671,107,211,11
212,Simulation 3,1000,662,101,219,18
212,Simulation 1,1000,667,111,205,17
213,Simulation 2,1000,663,104,218,15
213,Simulation 0,1000,671,108,209,12
213,Simulation 3,1000,662,100,220,18
213,Simulation 1,1000,668,109,206,17
214,Simulation 2,1000,663,104,218,15
214,Simulation 3,1000,661,98,223,18
214,Simulation 0,1000,671,108,209,12
214,Simulation 1,1000,665,111,207,17
215,Simulation 1,1000,664,111,208,17
215,Simulation 3,1000,660,98,224,18
215,Simulation 0,1000,669,111,208,12
215,Simulation 2,1000,663,104,218,15
216,Simulation 1,1000,659,115,208,18
216,Simulation 3,1000,659,100,223,18
216,Simulation 0,1000,670,110,208,12
216,Simulation 2,1000,663,105,217,15
217,Simulation 0,1000,668,110,210,12
217,Simulation 2,1000,662,107,216,15
217,Simulation 1,1000,657,113,212,18
217,Simulation 3,1000,660,99,223,18
218,Simulation 3,1000,658,100,224,18
218,Simulation 2,1000,661,106,218,15
218,Simulation 1,1000,657,111,214,18
218,Simulation 0,1000,666,111,211,12
219,Simulation 3,1000,659,99,224,18
219,Simulation 0,1000,667,110,211,12
219,Simulation 2,1000,661,104,220,15
219,Simulation 1,1000,655,109,218,18
220,Simulation 2,1000,659,105,221,15
220,Simulation 0,1000,664,111,213,12
220,Simulation 1,1000,653,108,221,18
220,Simulation 3,1000,655,101,226,18
221,Simulation 1,1000,651,110,221,18
221,Simulation 0,1000,664,108,216,12
221,Simulation 2,1000,657,106,222,15
221,Simulation 3,1000,653,102,227,18
222,Simulation 1,1000,649,110,223,18
222,Simulation 2,1000,654,108,223,15
222,Simulation 3,1000,651,102,229,18
222,Simulation 0,1000,665,106,217,12
223,Simulation 3,1000,650,103,229,18
223,Simulation 2,1000,651,110,224,15
223,Simulation 1,1000,648,110,224,18
223,Simulation 0,1000,666,104,218,12
224,Simulation 1,1000,648,107,227,18
224,Simulation 2,1000,650,110,224,16
224,Simulation 0,1000,663,104,221,12
224,Simulation 3,1000,649,102,231,18
225,Simulation 3,1000,649,101,232,18
225,Simulation 1,1000,648,104,230,18
225,Simulation 0,1000,663,103,222,12
225,Simulation 2,1000,648,110,226,16
226,Simulation 3,1000,645,105,232,18
226,Simulation 2,1000,648,108,228,16
226,Simulation 1,1000,648,104,230,18
226,Simulation 0,1000,662,104,222,12
227,Simulation 3,1000,641,105,236,18
227,Simulation 1,1000,648,102,232,18
227,Simulation 2,1000,648,109,227,16
227,Simulation 0,1000,660,103,225,12
228,Simulation 3,1000,640,105,237,18
228,Simulation 0,1000,660,103,225,12
228,Simulation 2,1000,648,108,228,16
228,Simulation 1,1000,646,103,233,18
229,Simulation 1,1000,647,102,233,18
229,Simulation 0,1000,659,103,225,13
229,Simulation 2,1000,645,107,231,17
229,Simulation 3,1000,639,105,238,18
230,Simulation 3,1000,639,104,239,18
230,Simulation 2,1000,644,106,233,17
230,Simulation 1,1000,648,99,235,18
230,Simulation 0,1000,656,104,227,13
231,Simulation 2,1000,645,103,235,17
231,Simulation 0,1000,656,104,227,13
231,Simulation 1,1000,646,99,237,18
231,Simulation 3,1000,636,105,240,19
232,Simulation 0,1000,656,104,227,13
232,Simulation 1,1000,644,99,239,18
232,Simulation 2,1000,645,104,234,17
232,Simulation 3,1000,636,105,240,19
233,Simulation 1,1000,643,98,241,18
233,Simulation 2,1000,643,105,235,17
233,Simulation 0,1000,657,100,230,13
233,Simulation 3,1000,637,103,241,19
234,Simulation 1,1000,642,96,244,18
234,Simulation 0,1000,654,101,232,13
234,Simulation 2,1000,642,106,235,17
234,Simulation 3,1000,638,100,243,19
235,Simulation 1,1000,642,96,244,18
235,Simulation 0,1000,652,101,234,13
235,Simulation 3,1000,634,103,244,19
235,Simulation 2,1000,642,101,240,17
236,Simulation 0,1000,653,96,238,13
236,Simulation 3,1000,630,106,245,19
236,Simulation 2,1000,641,101,241,17
236,Simulation 1,1000,642,96,244,18
237,Simulation 2,1000,641,100,242,17
237,Simulation 3,1000,630,106,245,19
237,Simulation 0,1000,653,96,238,13
237,Simulation 1,1000,637,98,247,18
238,Simulation 1,1000,636,96,250,18
238,Simulation 2,1000,640,100,243,17
238,Simulation 3,1000,628,107,246,19
238,Simulation 0,1000,649,95,242,14
239,Simulation 3,1000,624,109,248,19
239,Simulation 1,1000,634,96,252,18
239,Simulation 0,1000,648,95,242,15
239,Simulation 2,1000,641,98,244,17
240,Simulation 2,1000,638,100,245,17
240,Simulation 1,1000,630,95,257,18
240,Simulation 3,1000,621,111,249,19
240,Simulation 0,1000,646,97,242,15
241,Simulation 3,1000,620,112,249,19
241,Simulation 1,1000,624,99,259,18
241,Simulation 2,1000,637,101,245,17
241,Simulation 0,1000,643,97,245,15
242,Simulation 0,1000,640,97,248,15
242,Simulation 1,1000,621,100,261,18
242,Simulation 2,1000,635,101,247,17
242,Simulation 3,1000,617,114,250,19
243,Simulation 0,1000,637,99,249,15
243,Simulation 1,1000,617,103,262,18
243,Simulation 2,1000,634,102,247,17
243,Simulation 3,1000,618,111,252,19
244,Simulation 0,1000,637,97,251,15
244,Simulation 3,1000,617,110,254,19
244,Simulation 1,1000,615,104,263,18
244,Simulation 2,1000,630,105,248,17
245,Simulation 3,1000,614,111,255,20
245,Simulation 1,1000,613,105,264,18
245,Simulation 0,1000,635,97,253,15
245,Simulation 2,1000,627,107,249,17
246,Simulation 2,1000,626,105,252,17
246,Simulation 1,1000,609,109,264,18
246,Simulation 0,1000,635,97,253,15
246,Simulation 3,1000,611,112,257,20
247,Simulation 3,1000,612,108,260,20
247,Simulation 0,1000,633,97,255,15
247,Simulation 1,1000,607,109,266,18
247,Simulation 2,1000,625,106,252,17
248,Simulation 0,1000,627,102,256,15
248,Simulation 3,1000,610,110,260,20
248,Simulation 2,1000,623,107,252,18
248,Simulation 1,1000,605,111,266,18
249,Simulation 1,1000,602,112,268,18
249,Simulation 0,1000,625,105,255,15
249,Simulation 3,1000,611,108,261,20
249,Simulation 2,1000,621,106,255,18
250,Simulation 1,1000,601,112,269,18
250,Simulation 3,1000,609,107,264,20
250,Simulation 2,1000,619,106,257,18
250,Simulation 0,1000,622,106,257,15
251,Simulation 0,1000,620,107,258,15
251,Simulation 1,1000,600,111,271,18
251,Simulation 3,1000,609,106,265,20
251,Simulation 2,1000,618,107,257,18
252,Simulation 2,1000,619,104,259,18
252,Simulation 3,1000,608,106,266,20
252,Simulation 0,1000,618,109,258,15
252,Simulation 1,1000,597,113,272,18
253,Simulation 2,1000,617,104,261,18
253,Simulation 3,1000,607,102,271,20
253,Simulation 0,1000,619,106,259,16
253,Simulation 1,1000,595,114,273,18
254,Simulation 2,1000,616,102,264,18
254,Simulation 3,1000,608,98,274,20
254,Simulation 1,1000,593,116,273,18
254,Simulation 0,1000,618,107,259,16
255,Simulation 1,1000,591,117,274,18
255,Simulation 2,1000,616,100,265,19
255,Simulation 3,1000,604,100,276,20
255,Simulation 0,1000,615,107,261,17
256,Simulation 2,1000,613,99,269,19
256,Simulation 1,1000,589,117,276,18
256,Simulation 3,1000,601,102,277,20
256,Simulation 0,1000,614,106,262,18
257,Simulation 3,1000,600,102,278,20
257,Simulation 2,1000,610,102,269,19
257,Simulation 0,1000,614,105,263,18
257,Simulation 1,1000,587,117,278,18
258,Simulation 3,1000,601,101,278,20
258,Simulation 2,1000,609,102,270,19
258,Simulation 1,1000,587,115,279,19
258,Simulation 0,1000,615,104,263,18
259,Simulation 1,1000,586,115,280,19
259,Simulation 2,1000,608,103,270,19
259,Simulation 0,1000,614,104,264,18
259,Simulation 3,1000,601,101,278,20
260,Simulation 3,1000,600,100,279,21
260,Simulation 0,1000,615,103,264,18
260,Simulation 1,1000,584,116,280,20
260,Simulation 2,1000,607,104,270,19
261,Simulation 2,1000,606,104,271,19
261,Simulation 0,1000,614,103,265,18
261,Simulation 3,1000,599,99,281,21
261,Simulation 1,1000,584,115,281,20
262,Simulation 0,1000,611,103,268,18
262,Simulation 3,1000,598,99,282,21
262,Simulation 2,1000,605,104,272,19
262,Simulation 1,1000,582,116,282,20
263,Simulation 0,1000,609,103,270,18
263,Simulation 2,1000,605,104,272,19
263,Simulation 3,1000,596,101,282,21
263,Simulation 1,1000,582,114,283,21
264,Simulation 2,1000,601,103,276,20
264,Simulation 0,1000,610,101,271,18
264,Simulation 1,1000,581,115,283,21
264,Simulation 3,1000,595,101,283,21
265,Simulation 1,1000,581,114,284,21
265,Simulation 2,1000,602,102,276,20
265,Simulation 0,1000,609,103,270,18
265,Simulation 3,1000,593,101,285,21
266,Simulation 0,1000,607,105,270,18
266,Simulation 1,1000,579,114,286,21
266,Simulation 2,1000,602,102,276,20
266,Simulation 3,1000,590,101,287,22
267,Simulation 3,1000,584,106,288,22
267,Simulation 0,1000,606,103,273,18
267,Simulation 1,1000,578,111,290,21
267,Simulation 2,1000,601,104,275,20
268,Simulation 3,1000,583,104,291,22
268,Simulation 2,1000,600,104,276,20
268,Simulation 1,1000,577,108,293,22
268,Simulation 0,1000,605,102,274,19
269,Simulation 3,1000,582,105,291,22
269,Simulation 2,1000,597,104,279,20
269,Simulation 1,1000,577,107,294,22
269,Simulation 0,1000,604,101,276,19
270,Simulation 0,1000,604,101,276,19
270,Simulation 1,1000,577,103,297,23
270,Simulation 3,1000,580,104,294,22
270,Simulation 2,1000,593,107,280,20
271,Simulation 2,1000,592,108,280,20
271,Simulation 3,1000,581,102,294,23
271,Simulation 1,1000,575,103,298,24
271,Simulation 0,1000,603,100,278,19
272,Simulation 1,1000,573,103,300,24
272,Simulation 0,1000,600,101,280,19
272,Simulation 3,1000,582,101,294,23
272,Simulation 2,1000,592,106,282,20
273,Simulation 1,1000,572,102,302,24
273,Simulation 0,1000,598,102,281,19
273,Simulation 2,1000,592,105,283,20
273,Simulation 3,1000,581,100,296,23
274,Simulation 0,1000,597,101,282,20
274,Simulation 3,1000,581,99,297,23
274,Simulation 2,1000,591,105,284,20
274,Simulation 1,1000,571,99,306,24
275,Simulation 0,1000,597,101,282,20
275,Simulation 2,1000,590,102,288,20
275,Simulation 1,1000,571,96,309,24
275,Simulation 3,1000,580,99,298,23
276,Simulation 1,1000,570,96,310,24
276,Simulation 2,1000,590,102,288,20
276,Simulation 0,1000,597,99,284,20
276,Simulation 3,1000,579,99,299,23
277,Simulation 3,1000,578,99,300,23
277,Simulation 1,1000,567,97,312,24
277,Simulation 2,1000,587,103,290,20
277,Simulation 0,1000,595,100,285,20
278,Simulation 2,1000,587,104,289,20
278,Simulation 3,1000,576,99,302,23
278,Simulation 1,1000,566,96,314,24
278,Simulation 0,1000,594,99,287,20
279,Simulation 3,1000,574,100,303,23
279,Simulation 0,1000,593,100,287,20
279,Simulation 2,1000,585,103,292,20
279,Simulation 1,1000,565,96,315,24
280,Simulation 1,1000,562,96,318,24
280,Simulation 3,1000,571,102,304,23
280,Simulation 2,1000,583,103,294,20
280,Simulation 0,1000,592,100,287,21
281,Simulation 1,1000,562,93,320,25
281,Simulation 3,1000,570,100,307,23
281,Simulation 2,1000,583,103,294,20
281,Simulation 0,1000,590,101,288,21
282,Simulation 1,1000,561,93,321,25
282,Simulation 3,1000,566,101,310,23
282,Simulation 0,1000,585,106,288,21
282,Simulation 2,1000,583,103,294,20
283,Simulation 0,1000,580,109,290,21
283,Simulation 3,1000,562,103,312,23
283,Simulation 2,1000,583,103,294,20
283,Simulation 1,1000,556,97,322,25
284,Simulation 2,1000,579,104,297,20
284,Simulation 3,1000,562,100,315,23
284,Simulation 0,1000,579,108,292,21
284,Simulation 1,1000,553,97,325,25
285,Simulation 3,1000,559,102,316,23
285,Simulation 2,1000,578,104,298,20
285,Simulation 0,1000,575,110,294,21
285,Simulation 1,1000,552,96,327,25
286,Simulation 2,1000,578,102,299,21
286,Simulation 0,1000,576,109,294,21
286,Simulation 1,1000,551,95,329,25
286,Simulation 3,1000,558,101,318,23
287,Simulation 3,1000,556,102,319,23
287,Simulation 0,1000,576,105,298,21
287,Simulation 2,1000,576,104,299,21
287,Simulation 1,1000,551,94,330,25
288,Simulation 3,1000,555,102,320,23
288,Simulation 2,1000,577,101,301,21
288,Simulation 1,1000,549,95,331,25
288,Simulation 0,1000,576,103,300,21
289,Simulation 3,1000,555,100,322,23
289,Simulation 2,1000,577,100,302,21
289,Simulation 1,1000,547,98,330,25
289,Simulation 0,1000,576,100,303,21
290,Simulation 1,1000,547,97,331,25
290,Simulation 2,1000,577,99,303,21
290,Simulation 0,1000,576,98,305,21
290,Simulation 3,1000,554,98,325,23
291,Simulation 0,1000,574,100,305,21
291,Simulation 1,1000,545,98,332,25
291,Simulation 2,1000,577,99,303,21
291,Simulation 3,1000,554,97,326,23
292,Simulation 2,1000,575,101,303,21
292,Simulation 3,1000,553,96,328,23
292,Simulation 1,1000,545,96,334,25
292,Simulation 0,1000,573,99,307,21
293,Simulation 3,1000,552,95,330,23
293,Simulation 2,1000,574,101,304,21
293,Simulation 0,1000,573,99,307,21
293,Simulation 1,1000,545,92,338,25
294,Simulation 2,1000,572,102,304,22
294,Simulation 3,1000,552,94,330,24
294,Simulation 1,1000,543,92,340,25
294,Simulation 0,1000,572,99,308,21
295,Simulation 1,1000,540,93,342,25
295,Simulation 2,1000,570,102,306,22
295,Simulation 3,1000,553,94,329,24
295,Simulation 0,1000,569,99,311,21
296,Simulation 1,1000,538,92,344,26
296,Simulation 3,1000,553,94,329,24
296,Simulation 2,1000,568,102,308,22
296,Simulation 0,1000,565,101,313,21
297,Simulation 2,1000,568,101,309,22
297,Simulation 3,1000,551,95,330,24
297,Simulation 0,1000,563,100,315,22
297,Simulation 1,1000,538,91,345,26
298,Simulation 2,1000,567,99,312,22
298,Simulation 0,1000,561,100,316,23
298,Simulation 3,1000,551,93,332,24
298,Simulation 1,1000,536,90,348,26
299,Simulation 0,1000,558,102,317,23
299,Simulation 2,1000,564,99,315,22
299,Simulation 1,1000,535,89,350,26
299,Simulation 3,1000,549,93,334,24
300,Simulation 0,1000,557,101,319,23
300,Simulation 1,1000,534,85,354,27
300,Simulation 3,1000,548,94,334,24
300,Simulation 2,1000,564,98,316,22
301,Simulation 2,1000,561,101,316,22
301,Simulation 1,1000,531,86,356,27
301,Simulation 0,1000,553,104,320,23
301,Simulation 3,1000,543,98,335,24
302,Simulation 1,1000,532,86,355,27
302,Simulation 3,1000,541,98,337,24
302,Simulation 2,1000,561,100,317,22
302,Simulation 0,1000,551,105,321,23
303,Simulation 1,1000,533,83,356,28
303,Simulation 0,1000,548,106,323,23
303,Simulation 2,1000,561,99,318,22
303,Simulation 3,1000,539,98,339,24
304,Simulation 0,1000,545,108,324,23
304,Simulation 2,1000,559,99,319,23
304,Simulation 3,1000,537,98,341,24
304,Simulation 1,1000,533,81,358,28
305,Simulation 2,1000,556,99,322,23
305,Simulation 3,1000,538,96,342,24
305,Simulation 0,1000,542,109,326,23
305,Simulation 1,1000,532,80,360,28
306,Simulation 3,1000,535,94,347,24
306,Simulation 1,1000,531,80,360,29
306,Simulation 0,1000,539,110,328,23
306,Simulation 2,1000,553,102,322,23
307,Simulation 3,1000,535,94,347,24
307,Simulation 2,1000,549,106,322,23
307,Simulation 0,1000,538,109,330,23
307,Simulation 1,1000,531,77,363,29
308,Simulation 3,1000,531,97,348,24
308,Simulation 0,1000,536,110,331,23
308,Simulation 2,1000,550,104,323,23
308,Simulation 1,1000,529,77,365,29
309,Simulation 1,1000,528,75,368,29
309,Simulation 2,1000,551,102,324,23
309,Simulation 0,1000,535,111,331,23
309,Simulation 3,1000,529,96,350,25
310,Simulation 3,1000,527,98,350,25
310,Simulation 2,1000,548,105,324,23
310,Simulation 0,1000,535,108,334,23
310,Simulation 1,1000,526,74,371,29
311,Simulation 3,1000,525,98,351,26
311,Simulation 0,1000,535,107,335,23
311,Simulation 2,1000,547,105,325,23
311,Simulation 1,1000,525,74,372,29
312,Simulation 0,1000,535,106,336,23
312,Simulation 3,1000,524,97,353,26
312,Simulation 2,1000,546,105,326,23
312,Simulation 1,1000,522,77,372,29
313,Simulation 0,1000,535,104,338,23
313,Simulation 2,1000,545,105,327,23
313,Simulation 3,1000,523,96,355,26
313,Simulation 1,1000,519,79,372,30
314,Simulation 3,1000,523,94,356,27
314,Simulation 2,1000,543,106,328,23
314,Simulation 1,1000,517,79,374,30
314,Simulation 0,1000,535,104,338,23
315,Simulation 3,1000,523,94,356,27
315,Simulation 2,1000,541,105,331,23
315,Simulation 0,1000,535,103,339,23
315,Simulation 1,1000,515,81,374,30
316,Simulation 2,1000,538,107,332,23
316,Simulation 0,1000,534,101,342,23
316,Simulation 1,1000,514,80,375,31
316,Simulation 3,1000,521,92,358,29
317,Simulation 1,1000,513,80,376,31
317,Simulation 2,1000,538,106,333,23
317,Simulation 3,1000,516,96,359,29
317,Simulation 0,1000,531,101,345,23
318,Simulation 0,1000,530,102,345,23
318,Simulation 1,1000,513,78,377,32
318,Simulation 3,1000,515,96,360,29
318,Simulation 2,1000,534,109,334,23
319,Simulation 1,1000,510,77,381,32
319,Simulation 3,1000,513,96,362,29
319,Simulation 2,1000,534,107,335,24
319,Simulation 0,1000,527,104,346,23
320,Simulation 1,1000,510,75,383,32
320,Simulation 2,1000,532,108,336,24
320,Simulation 3,1000,514,95,361,30
320,Simulation 0,1000,527,103,347,23
321,Simulation 2,1000,532,107,337,24
321,Simulation 1,1000,508,75,384,33
321,Simulation 3,1000,512,96,362,30
321,Simulation 0,1000,526,102,349,23
322,Simulation 0,1000,525,101,351,23
322,Simulation 3,1000,511,96,363,30
322,Simulation 1,1000,504,78,385,33
322,Simulation 2,1000,530,107,339,24
323,Simulation 2,1000,529,105,342,24
323,Simulation 3,1000,511,95,364,30
323,Simulation 0,1000,524,102,351,23
323,Simulation 1,1000,503,77,387,33
324,Simulation 3,1000,510,96,364,30
324,Simulation 0,1000,525,101,351,23
324,Simulation 1,1000,500,78,388,34
324,Simulation 2,1000,529,102,345,24
325,Simulation 3,1000,508,95,367,30
325,Simulation 0,1000,523,104,350,23
325,Simulation 2,1000,528,101,347,24
325,Simulation 1,1000,497,80,389,34
326,Simulation 2,1000,529,100,347,24
326,Simulation 1,1000,494,83,389,34
326,Simulation 0,1000,521,104,352,23
326,Simulation 3,1000,507,96,367,30
327,Simulation 3,1000,506,97,367,30
327,Simulation 2,1000,526,102,348,24
327,Simulation 0,1000,521,103,353,23
327,Simulation 1,1000,494,83,389,34
328,Simulation 3,1000,505,96,369,30
328,Simulation 2,1000,525,101,350,24
328,Simulation 0,1000,522,101,354,23
328,Simulation 1,1000,492,84,390,34
329,Simulation 3,1000,504,97,369,30
329,Simulation 2,1000,523,102,351,24
329,Simulation 1,1000,491,82,393,34
329,Simulation 0,1000,522,99,356,23
330,Simulation 1,1000,490,81,394,35
330,Simulation 2,1000,523,99,354,24
330,Simulation 3,1000,504,95,371,30
330,Simulation 0,1000,522,98,356,24
331,Simulation 3,1000,505,94,371,30
331,Simulation 1,1000,489,82,394,35
331,Simulation 0,1000,520,99,357,24
331,Simulation 2,1000,522,99,355,24
332,Simulation 1,1000,489,82,394,35
332,Simulation 3,1000,504,93,373,30
332,Simulation 2,1000,522,99,355,24
332,Simulation 0,1000,520,98,357,25
333,Simulation 3,1000,504,91,375,30
333,Simulation 2,1000,516,103,357,24
333,Simulation 0,1000,519,98,358,25
333,Simulation 1,1000,489,79,396,36
334,Simulation 2,1000,516,102,358,24
334,Simulation 1,1000,489,77,398,36
334,Simulation 3,1000,500,93,376,31
334,Simulation 0,1000,518,96,361,25
335,Simulation 0,1000,517,96,362,25
335,Simulation 3,1000,501,90,378,31
335,Simulation 2,1000,516,99,360,25
335,Simulation 1,1000,490,73,401,36
336,Simulation 0,1000,513,96,366,25
336,Simulation 3,1000,499,90,380,31
336,Simulation 1,1000,489,72,402,37
336,Simulation 2,1000,515,98,362,25
337,Simulation 2,1000,514,96,365,25
337,Simulation 0,1000,511,95,368,26
337,Simulation 1,1000,486,74,403,37
337,Simulation 3,1000,498,89,381,32
338,Simulation 1,1000,485,74,404,37
338,Simulation 2,1000,514,94,367,25
338,Simulation 0,1000,509,95,370,26
338,Simulation 3,1000,495,92,381,32
339,Simulation 0,1000,508,95,371,26
339,Simulation 2,1000,513,94,368,25
339,Simulation 3,1000,493,91,384,32
339,Simulation 1,1000,484,74,405,37
340,Simulation 0,1000,506,96,372,26
340,Simulation 2,1000,511,95,369,25
340,Simulation 3,1000,491,92,385,32
340,Simulation 1,1000,484,73,406,37
341,Simulation 3,1000,492,91,385,32
341,Simulation 0,1000,505,96,373,26
341,Simulation 2,1000,511,95,369,25
341,Simulation 1,1000,483,73,407,37
342,Simulation 2,1000,509,95,370,26
342,Simulation 1,1000,479,76,408,37
342,Simulation 3,1000,492,90,386,32
342,Simulation 0,1000,504,94,376,26
343,Simulation 3,1000,491,89,388,32
343,Simulation 2,1000,507,97,370,26
343,Simulation 1,1000,478,75,410,37
343,Simulation 0,1000,503,95,376,26
344,Simulation 3,1000,490,88,390,32
344,Simulation 1,1000,478,74,411,37
344,Simulation 2,1000,503,99,371,27
344,Simulation 0,1000,499,98,377,26
345,Simulation 1,1000,478,73,412,37
345,Simulation 0,1000,499,99,376,26
345,Simulation 2,1000,504,96,373,27
345,Simulation 3,1000,489,88,391,32
346,Simulation 2,1000,501,96,375,28
346,Simulation 0,1000,498,99,377,26
346,Simulation 3,1000,489,88,391,32
346,Simulation 1,1000,477,73,413,37
