cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
338,Simulation 0,1000,501,103,374,22
338,Simulation 3,1000,474,86,405,35
338,Simulation 1,1000,460,96,422,22
339,Simulation 3,1000,473,86,406,35
339,Simulation 2,1000,451,84,437,28
339,Simulation 1,1000,460,95,423,22
339,Simulation 0,1000,499,104,375,22
340,Simulation 3,1000,473,84,408,35
340,Simulation 2,1000,452,83,437,28
340,Simulation 0,1000,499,102,376,23
340,Simulation 1,1000,458,96,424,22
341,Simulation 1,1000,456,96,426,22
341,Simulation 2,1000,451,83,438,28
341,Simulation 0,1000,497,102,378,23
341,Simulation 3,1000,473,84,408,35
342,Simulation 3,1000,474,81,410,35
342,Simulation 0,1000,496,102,379,23
342,Simulation 2,1000,451,82,439,28
342,Simulation 1,1000,455,95,428,22
343,Simulation 1,1000,454,94,430,22
343,Simulation 0,1000,496,102,379,23
343,Simulation 3,1000,471,82,412,35
343,Simulation 2,1000,451,81,440,28
344,Simulation 2,1000,451,81,440,28
344,Simulation 0,1000,492,105,380,23
344,Simulation 1,1000,453,93,432,22
344,Simulation 3,1000,469,81,415,35
345,Simulation 3,1000,467,81,417,35
345,Simulation 1,1000,452,89,437,22
345,Simulation 2,1000,451,81,440,28
345,Simulation 0,1000,493,106,378,23
346,Simulation 2,1000,452,79,441,28
346,Simulation 0,1000,492,106,379,23
346,Simulation 1,1000,450,90,438,22
346,Simulation 3,1000,468,79,418,35
347,Simulation 1,1000,449,90,439,22
347,Simulation 2,1000,452,76,443,29
347,Simulation 0,1000,491,106,379,24
347,Simulation 3,1000,468,77,420,35
348,Simulation 2,1000,450,77,444,29
348,Simulation 0,1000,487,109,380,24
348,Simulation 1,1000,448,89,441,22
348,Simulation 3,1000,469,74,422,35
349,Simulation 3,1000,468,73,424,35
349,Simulation 0,1000,487,107,382,24
349,Simulation 2,1000,449,78,444,29
349,Simulation 1,1000,448,87,443,22
350,Simulation 0,1000,486,106,384,24
350,Simulation 3,1000,466,75,424,35
350,Simulation 1,1000,448,87,443,22
350,Simulation 2,1000,449,79,443,29
351,Simulation 0,1000,485,105,385,25
351,Simulation 2,1000,449,77,445,29
351,Simulation 1,1000,446,85,446,23
351,Simulation 3,1000,466,73,426,35
352,Simulation 0,1000,484,102,389,25
352,Simulation 2,1000,450,76,445,29
352,Simulation 1,1000,446,84,447,23
352,Simulation 3,1000,464,73,428,35
353,Simulation 3,1000,465,70,430,35
353,Simulation 1,1000,446,84,447,23
353,Simulation 2,1000,449,77,445,29
353,Simulation 0,1000,484,100,391,25
354,Simulation 1,1000,446,84,447,23
354,Simulation 0,1000,483,101,391,25
354,Simulation 3,1000,463,71,431,35
354,Simulation 2,1000,449,78,444,29
355,Simulation 3,1000,462,71,432,35
355,Simulation 0,1000,479,103,393,25
355,Simulation 1,1000,445,81,451,23
355,Simulation 2,1000,447,77,447,29
356,Simulation 0,1000,479,101,395,25
356,Simulation 2,1000,447,75,449,29
356,Simulation 1,1000,445,80,452,23
356,Simulation 3,1000,462,71,432,35
357,Simulation 3,1000,463,70,432,35
357,Simulation 2,1000,445,77,449,29
357,Simulation 1,1000,445,80,452,23
357,Simulation 0,1000,476,103,396,25
358,Simulation 3,1000,462,70,433,35
358,Simulation 0,1000,475,102,398,25
358,Simulation 1,1000,444,81,452,23
358,Simulation 2,1000,444,77,450,29
359,Simulation 0,1000,471,105,399,25
359,Simulation 2,1000,439,78,454,29
359,Simulation 3,1000,459,71,435,35
359,Simulation 1,1000,445,78,454,23
360,Simulation 2,1000,440,76,455,29
360,Simulation 3,1000,458,70,437,35
360,Simulation 0,1000,471,103,401,25
360,Simulation 1,1000,445,79,453,23
361,Simulation 1,1000,446,76,455,23
361,Simulation 0,1000,467,106,402,25
361,Simulation 3,1000,456,71,438,35
361,Simulation 2,1000,439,76,455,30
362,Simulation 3,1000,455,70,440,35
362,Simulation 1,1000,447,75,455,23
362,Simulation 0,1000,466,104,404,26
362,Simulation 2,1000,439,76,455,30
363,Simulation 1,1000,447,74,456,23
363,Simulation 0,1000,463,104,407,26
363,Simulation 3,1000,453,71,441,35
363,Simulation 2,1000,437,76,457,30
364,Simulation 2,1000,437,75,458,30
364,Simulation 1,1000,446,74,457,23
364,Simulation 0,1000,464,102,408,26
364,Simulation 3,1000,451,72,442,35
365,Simulation 3,1000,451,71,443,35
365,Simulation 0,1000,463,103,408,26
365,Simulation 2,1000,436,75,459,30
365,Simulation 1,1000,447,72,458,23
366,Simulation 0,1000,464,102,408,26
366,Simulation 2,1000,436,73,460,31
366,Simulation 1,1000,447,71,459,23
366,Simulation 3,1000,450,69,446,35
367,Simulation 3,1000,450,68,447,35
367,Simulation 0,1000,461,102,411,26
367,Simulation 1,1000,447,69,461,23
367,Simulation 2,1000,434,73,462,31
368,Simulation 3,1000,448,69,448,35
368,Simulation 0,1000,461,100,413,26
368,Simulation 1,1000,448,68,461,23
368,Simulation 2,1000,432,74,463,31
369,Simulation 1,1000,444,71,462,23
369,Simulation 3,1000,447,69,449,35
369,Simulation 2,1000,432,73,464,31
369,Simulation 0,1000,460,98,416,26
370,Simulation 0,1000,458,98,418,26
370,Simulation 1,1000,444,69,464,23
370,Simulation 2,1000,429,75,465,31
370,Simulation 3,1000,445,67,453,35
371,Simulation 0,1000,458,97,419,26
371,Simulation 3,1000,446,67,452,35
371,Simulation 1,1000,443,69,465,23
371,Simulation 2,1000,427,75,467,31
372,Simulation 2,1000,427,75,467,31
372,Simulation 3,1000,444,68,453,35
372,Simulation 1,1000,443,69,465,23
372,Simulation 0,1000,455,98,421,26
373,Simulation 2,1000,426,74,469,31
373,Simulation 0,1000,455,98,421,26
373,Simulation 1,1000,441,69,467,23
373,Simulation 3,1000,444,67,454,35
374,Simulation 3,1000,443,67,455,35
374,Simulation 0,1000,454,97,423,26
374,Simulation 1,1000,441,70,466,23
374,Simulation 2,1000,425,75,469,31
375,Simulation 0,1000,452,99,423,26
375,Simulation 3,1000,444,66,455,35
375,Simulation 2,1000,425,73,471,31
375,Simulation 1,1000,440,72,465,23
376,Simulation 3,1000,443,66,456,35
376,Simulation 0,1000,449,100,425,26
376,Simulation 2,1000,422,74,472,32
376,Simulation 1,1000,440,72,465,23
377,Simulation 1,1000,438,72,467,23
377,Simulation 0,1000,448,100,426,26
377,Simulation 3,1000,441,66,458,35
377,Simulation 2,1000,423,71,474,32
378,Simulation 3,1000,440,68,457,35
378,Simulation 2,1000,423,70,475,32
378,Simulation 0,1000,444,103,427,26
378,Simulation 1,1000,437,72,468,23
379,Simulation 0,1000,444,102,428,26
379,Simulation 2,1000,423,70,474,33
379,Simulation 3,1000,440,66,459,35
379,Simulation 1,1000,436,69,472,23
380,Simulation 3,1000,438,67,460,35
380,Simulation 0,1000,444,100,430,26
380,Simulation 1,1000,436,66,475,23
380,Simulation 2,1000,421,72,474,33
381,Simulation 3,1000,437,67,461,35
381,Simulation 2,1000,422,71,474,33
381,Simulation 0,1000,442,96,436,26
381,Simulation 1,1000,434,66,477,23
382,Simulation 1,1000,430,69,478,23
382,Simulation 2,1000,420,72,475,33
382,Simulation 0,1000,440,98,436,26
382,Simulation 3,1000,436,67,462,35
383,Simulation 3,1000,437,65,463,35
383,Simulation 0,1000,438,98,438,26
383,Simulation 2,1000,421,69,476,34
383,Simulation 1,1000,428,68,481,23
384,Simulation 3,1000,437,64,464,35
384,Simulation 0,1000,437,98,439,26
384,Simulation 2,1000,421,68,477,34
384,Simulation 1,1000,426,69,482,23
385,Simulation 2,1000,421,66,479,34
385,Simulation 1,1000,425,68,484,23
385,Simulation 0,1000,434,99,441,26
385,Simulation 3,1000,437,65,463,35
386,Simulation 3,1000,436,66,463,35
386,Simulation 0,1000,434,97,443,26
386,Simulation 1,1000,423,69,485,23
386,Simulation 2,1000,421,64,481,34
387,Simulation 3,1000,436,66,463,35
387,Simulation 2,1000,422,62,482,34
387,Simulation 1,1000,420,68,489,23
387,Simulation 0,1000,432,98,444,26
388,Simulation 1,1000,418,69,490,23
388,Simulation 0,1000,431,97,446,26
388,Simulation 3,1000,433,68,464,35
388,Simulation 2,1000,421,64,481,34
389,Simulation 3,1000,431,68,466,35
389,Simulation 2,1000,420,64,482,34
389,Simulation 1,1000,418,69,490,23
389,Simulation 0,1000,430,98,446,26
390,Simulation 0,1000,429,98,447,26
390,Simulation 3,1000,430,67,468,35
390,Simulation 2,1000,416,66,484,34
390,Simulation 1,1000,416,69,492,23
391,Simulation 2,1000,413,68,485,34
391,Simulation 0,1000,427,98,449,26
391,Simulation 3,1000,430,67,468,35
391,Simulation 1,1000,417,68,492,23
392,Simulation 0,1000,425,99,450,26
392,Simulation 1,1000,416,69,492,23
392,Simulation 2,1000,413,67,486,34
392,Simulation 3,1000,428,69,468,35
393,Simulation 1,1000,415,69,493,23
393,Simulation 0,1000,421,102,451,26
393,Simulation 2,1000,414,66,486,34
393,Simulation 3,1000,425,71,469,35
394,Simulation 0,1000,419,104,451,26
394,Simulation 3,1000,425,70,470,35
394,Simulation 1,1000,413,70,494,23
394,Simulation 2,1000,415,64,487,34
395,Simulation 1,1000,413,71,493,23
395,Simulation 2,1000,413,63,490,34
395,Simulation 0,1000,417,102,455,26
395,Simulation 3,1000,423,70,472,35
396,Simulation 2,1000,413,62,491,34
396,Simulation 0,1000,416,103,455,26
396,Simulation 3,1000,424,68,473,35
396,Simulation 1,1000,413,71,493,23
397,Simulation 0,1000,414,104,456,26
397,Simulation 2,1000,412,62,492,34
397,Simulation 1,1000,413,70,493,24
397,Simulation 3,1000,423,67,475,35
398,Simulation 2,1000,411,63,492,34
398,Simulation 0,1000,415,104,455,26
398,Simulation 3,1000,422,67,476,35
398,Simulation 1,1000,413,68,495,24
399,Simulation 0,1000,414,103,457,26
399,Simulation 2,1000,408,65,493,34
399,Simulation 1,1000,414,66,496,24
399,Simulation 3,1000,422,68,475,35
400,Simulation 0,1000,411,105,458,26
400,Simulation 2,1000,408,65,493,34
400,Simulation 1,1000,415,65,496,24
400,Simulation 3,1000,422,67,476,35
401,Simulation 3,1000,423,67,475,35
401,Simulation 0,1000,409,107,458,26
401,Simulation 2,1000,407,66,493,34
401,Simulation 1,1000,414,65,497,24
402,Simulation 0,1000,406,106,461,27
402,Simulation 3,1000,420,69,476,35
402,Simulation 1,1000,415,63,498,24
402,Simulation 2,1000,405,68,493,34
403,Simulation 3,1000,420,66,479,35
403,Simulation 1,1000,416,63,497,24
403,Simulation 0,1000,406,105,462,27
403,Simulation 2,1000,401,71,494,34
404,Simulation 3,1000,419,66,480,35
404,Simulation 0,1000,406,104,463,27
404,Simulation 2,1000,402,70,494,34
404,Simulation 1,1000,416,60,500,24
405,Simulation 3,1000,419,66,480,35
405,Simulation 0,1000,407,100,465,28
405,Simulation 1,1000,416,59,501,24
405,Simulation 2,1000,402,70,494,34
406,Simulation 2,1000,401,68,497,34
406,Simulation 3,1000,418,65,482,35
406,Simulation 1,1000,416,59,501,24
406,Simulation 0,1000,406,101,465,28
407,Simulation 2,1000,401,67,498,34
407,Simulation 1,1000,414,59,503,24
407,Simulation 3,1000,417,64,484,35
407,Simulation 0,1000,407,99,466,28
408,Simulation 3,1000,415,65,485,35
408,Simulation 1,1000,413,58,505,24
408,Simulation 0,1000,406,99,467,28
408,Simulation 2,1000,400,67,498,35
409,Simulation 3,1000,415,65,485,35
409,Simulation 2,1000,400,65,500,35
409,Simulation 1,1000,413,57,506,24
409,Simulation 0,1000,405,98,468,29
410,Simulation 0,1000,404,98,469,29
410,Simulation 3,1000,414,66,485,35
410,Simulation 2,1000,400,64,501,35
410,Simulation 1,1000,411,58,507,24
411,Simulation 3,1000,413,65,487,35
411,Simulation 1,1000,410,59,507,24
411,Simulation 2,1000,400,65,500,35
411,Simulation 0,1000,405,95,471,29
412,Simulation 0,1000,404,95,472,29
412,Simulation 1,1000,410,58,508,24
412,Simulation 2,1000,400,63,502,35
412,Simulation 3,1000,414,64,487,35
413,Simulation 3,1000,414,64,487,35
413,Simulation 1,1000,409,57,510,24
413,Simulation 0,1000,403,95,473,29
413,Simulation 2,1000,401,62,502,35
414,Simulation 3,1000,412,63,490,35
414,Simulation 1,1000,409,57,510,24
414,Simulation 2,1000,400,62,503,35
414,Simulation 0,1000,402,94,475,29
415,Simulation 1,1000,408,58,510,24
415,Simulation 2,1000,400,60,505,35
415,Simulation 3,1000,411,63,491,35
415,Simulation 0,1000,400,94,477,29
416,Simulation 2,1000,401,59,505,35
416,Simulation 0,1000,400,92,479,29
416,Simulation 1,1000,408,58,510,24
416,Simulation 3,1000,410,62,493,35
417,Simulation 1,1000,408,57,510,25
417,Simulation 2,1000,401,56,507,36
417,Simulation 0,1000,400,91,480,29
417,Simulation 3,1000,410,63,492,35
418,Simulation 2,1000,400,56,508,36
418,Simulation 3,1000,409,63,493,35
418,Simulation 1,1000,408,57,510,25
418,Simulation 0,1000,398,92,481,29
419,Simulation 2,1000,401,55,508,36
419,Simulation 3,1000,410,62,493,35
419,Simulation 1,1000,408,56,511,25
419,Simulation 0,1000,397,91,482,30
420,Simulation 1,1000,408,56,511,25
420,Simulation 3,1000,409,62,494,35
420,Simulation 2,1000,401,55,508,36
420,Simulation 0,1000,397,88,485,30
421,Simulation 3,1000,407,63,495,35
421,Simulation 0,1000,396,87,487,30
421,Simulation 2,1000,401,53,510,36
421,Simulation 1,1000,406,58,511,25
422,Simulation 1,1000,405,58,512,25
422,Simulation 3,1000,408,61,496,35
422,Simulation 2,1000,400,54,510,36
422,Simulation 0,1000,396,85,489,30
423,Simulation 2,1000,399,54,511,36
423,Simulation 3,1000,408,59,498,35
423,Simulation 1,1000,405,57,513,25
423,Simulation 0,1000,395,83,491,31
424,Simulation 3,1000,407,59,499,35
424,Simulation 1,1000,405,57,513,25
424,Simulation 0,1000,394,83,492,31
424,Simulation 2,1000,397,54,513,36
425,Simulation 0,1000,393,81,495,31
425,Simulation 3,1000,406,60,499,35
425,Simulation 1,1000,403,58,514,25
425,Simulation 2,1000,398,53,513,36
426,Simulation 2,1000,398,52,514,36
426,Simulation 3,1000,406,59,500,35
426,Simulation 0,1000,392,82,495,31
426,Simulation 1,1000,402,57,516,25
427,Simulation 3,1000,406,57,502,35
427,Simulation 1,1000,402,57,516,25
427,Simulation 2,1000,397,52,515,36
427,Simulation 0,1000,388,85,496,31
428,Simulation 1,1000,402,56,517,25
428,Simulation 0,1000,388,85,496,31
428,Simulation 2,1000,397,51,515,37
428,Simulation 3,1000,407,56,502,35
429,Simulation 1,1000,401,56,518,25
429,Simulation 3,1000,408,55,502,35
429,Simulation 2,1000,397,49,517,37
429,Simulation 0,1000,388,85,496,31
430,Simulation 1,1000,399,55,521,25
430,Simulation 3,1000,406,55,504,35
430,Simulation 0,1000,387,82,499,32
430,Simulation 2,1000,398,46,519,37
431,Simulation 3,1000,404,56,505,35
431,Simulation 1,1000,400,54,521,25
431,Simulation 2,1000,397,46,520,37
431,Simulation 0,1000,383,85,500,32
432,Simulation 2,1000,398,44,521,37
432,Simulation 1,1000,399,54,522,25
432,Simulation 0,1000,382,85,501,32
432,Simulation 3,1000,401,58,506,35
433,Simulation 1,1000,400,52,522,26
433,Simulation 3,1000,399,58,508,35
433,Simulation 0,1000,382,82,504,32
433,Simulation 2,1000,398,43,522,37
434,Simulation 3,1000,399,57,509,35
434,Simulation 0,1000,383,81,504,32
434,Simulation 1,1000,398,52,524,26
434,Simulation 2,1000,398,43,522,37
435,Simulation 3,1000,398,57,510,35
435,Simulation 1,1000,397,52,525,26
435,Simulation 2,1000,398,43,522,37
435,Simulation 0,1000,382,80,506,32
436,Simulation 2,1000,397,43,523,37
436,Simulation 3,1000,398,56,511,35
436,Simulation 0,1000,382,79,507,32
436,Simulation 1,1000,396,50,527,27
437,Simulation 2,1000,398,41,524,37
437,Simulation 3,1000,399,53,513,35
437,Simulation 0,1000,381,80,507,32
437,Simulation 1,1000,394,52,527,27
438,Simulation 0,1000,381,79,508,32
438,Simulation 3,1000,399,54,512,35
438,Simulation 2,1000,398,40,525,37
438,Simulation 1,1000,392,53,528,27
439,Simulation 1,1000,393,52,528,27
439,Simulation 0,1000,379,80,509,32
439,Simulation 3,1000,400,52,513,35
439,Simulation 2,1000,398,38,527,37
440,Simulation 1,1000,394,51,528,27
440,Simulation 2,1000,398,37,528,37
440,Simulation 3,1000,401,50,514,35
440,Simulation 0,1000,379,79,510,32
441,Simulation 3,1000,398,52,515,35
441,Simulation 0,1000,377,80,511,32
441,Simulation 2,1000,398,36,529,37
441,Simulation 1,1000,392,52,529,27
442,Simulation 2,1000,398,34,531,37
442,Simulation 3,1000,398,50,517,35
442,Simulation 1,1000,390,51,531,28
442,Simulation 0,1000,376,81,511,32
443,Simulation 2,1000,396,36,531,37
443,Simulation 3,1000,397,50,518,35
443,Simulation 1,1000,390,51,531,28
443,Simulation 0,1000,374,80,513,33
444,Simulation 3,1000,396,50,519,35
444,Simulation 1,1000,389,51,532,28
444,Simulation 2,1000,396,37,530,37
444,Simulation 0,1000,371,82,514,33
445,Simulation 2,1000,395,33,534,38
445,Simulation 3,1000,397,49,519,35
445,Simulation 1,1000,387,52,533,28
445,Simulation 0,1000,369,81,516,34
446,Simulation 2,1000,393,32,537,38
446,Simulation 3,1000,397,49,519,35
446,Simulation 0,1000,368,81,517,34
446,Simulation 1,1000,385,53,534,28
447,Simulation 3,1000,397,48,520,35
447,Simulation 0,1000,367,80,518,35
447,Simulation 2,1000,393,31,538,38
447,Simulation 1,1000,385,52,535,28
448,Simulation 1,1000,385,51,536,28
448,Simulation 3,1000,398,47,520,35
448,Simulation 2,1000,394,30,538,38
448,Simulation 0,1000,368,79,518,35
449,Simulation 0,1000,366,79,520,35
449,Simulation 2,1000,394,28,540,38
449,Simulation 1,1000,385,51,536,28
449,Simulation 3,1000,398,45,522,35
450,Simulation 0,1000,367,77,521,35
450,Simulation 2,1000,395,27,540,38
450,Simulation 3,1000,397,44,524,35
450,Simulation 1,1000,384,49,538,29
451,Simulation 3,1000,398,43,524,35
451,Simulation 2,1000,394,28,540,38
451,Simulation 0,1000,367,75,523,35
451,Simulation 1,1000,384,47,540,29
452,Simulation 1,1000,383,47,541,29
452,Simulation 3,1000,395,45,525,35
452,Simulation 0,1000,364,77,524,35
452,Simulation 2,1000,394,28,540,38
453,Simulation 2,1000,395,27,540,38
453,Simulation 3,1000,395,45,525,35
453,Simulation 1,1000,382,47,542,29
453,Simulation 0,1000,364,73,528,35
454,Simulation 2,1000,396,27,539,38
454,Simulation 3,1000,395,45,525,35
454,Simulation 0,1000,364,71,530,35
454,Simulation 1,1000,382,45,544,29
455,Simulation 2,1000,396,27,539,38
455,Simulation 0,1000,364,70,531,35
455,Simulation 3,1000,392,47,525,36
455,Simulation 1,1000,382,44,545,29
456,Simulation 2,1000,396,26,540,38
456,Simulation 0,1000,362,70,533,35
456,Simulation 3,1000,393,45,526,36
456,Simulation 1,1000,382,43,546,29
457,Simulation 0,1000,362,69,534,35
457,Simulation 2,1000,396,25,541,38
457,Simulation 3,1000,393,44,527,36
457,Simulation 1,1000,382,43,546,29
458,Simulation 2,1000,397,24,541,38
458,Simulation 3,1000,392,42,530,36
458,Simulation 1,1000,380,44,547,29
458,Simulation 0,1000,362,67,536,35
459,Simulation 2,1000,398,23,541,38
459,Simulation 3,1000,393,40,531,36
459,Simulation 0,1000,362,65,538,35
459,Simulation 1,1000,380,43,548,29
460,Simulation 3,1000,392,41,531,36
460,Simulation 2,1000,398,23,541,38
460,Simulation 0,1000,362,65,538,35
460,Simulation 1,1000,381,40,550,29
461,Simulation 0,1000,360,65,539,36
461,Simulation 2,1000,398,23,541,38
461,Simulation 3,1000,393,40,531,36
461,Simulation 1,1000,380,40,551,29
462,Simulation 3,1000,393,38,533,36
462,Simulation 0,1000,361,64,539,36
462,Simulation 2,1000,397,23,542,38
462,Simulation 1,1000,380,40,551,29
463,Simulation 0,1000,361,64,539,36
463,Simulation 1,1000,380,40,551,29
463,Simulation 3,1000,393,37,534,36
463,Simulation 2,1000,397,23,542,38
464,Simulation 0,1000,360,62,542,36
464,Simulation 2,1000,397,23,542,38
464,Simulation 3,1000,394,36,534,36
464,Simulation 1,1000,379,40,552,29
465,Simulation 3,1000,393,37,534,36
465,Simulation 2,1000,397,22,543,38
465,Simulation 1,1000,378,40,553,29
465,Simulation 0,1000,361,61,542,36
466,Simulation 3,1000,393,37,534,36
466,Simulation 0,1000,358,61,545,36
466,Simulation 1,1000,375,42,554,29
466,Simulation 2,1000,397,22,543,38
467,Simulation 3,1000,393,36,535,36
467,Simulation 0,1000,358,61,545,36
467,Simulation 1,1000,375,41,555,29
467,Simulation 2,1000,397,22,543,38
468,Simulation 2,1000,396,22,544,38
468,Simulation 3,1000,392,36,536,36
468,Simulation 0,1000,356,61,547,36
468,Simulation 1,1000,375,40,556,29
469,Simulation 0,1000,355,60,549,36
469,Simulation 3,1000,392,35,537,36
469,Simulation 1,1000,375,38,558,29
469,Simulation 2,1000,395,23,544,38
470,Simulation 2,1000,395,23,544,38
470,Simulation 1,1000,376,35,560,29
470,Simulation 3,1000,392,34,538,36
470,Simulation 0,1000,353,60,551,36
471,Simulation 0,1000,353,58,553,36
471,Simulation 1,1000,376,32,563,29
471,Simulation 2,1000,394,24,544,38
471,Simulation 3,1000,392,34,538,36
472,Simulation 0,1000,352,58,554,36
472,Simulation 1,1000,376,32,563,29
472,Simulation 3,1000,391,34,539,36
472,Simulation 2,1000,394,24,544,38
473,Simulation 3,1000,392,32,540,36
473,Simulation 2,1000,393,24,545,38
473,Simulation 0,1000,351,59,554,36
473,Simulation 1,1000,375,33,563,29
474,Simulation 1,1000,374,32,565,29
474,Simulation 0,1000,351,59,554,36
474,Simulation 3,1000,393,31,540,36
474,Simulation 2,1000,392,24,546,38
475,Simulation 2,1000,392,23,547,38
475,Simulation 1,1000,374,30,567,29
475,Simulation 3,1000,393,29,542,36
475,Simulation 0,1000,350,57,556,37
476,Simulation 0,1000,350,56,557,37
476,Simulation 1,1000,373,30,568,29
476,Simulation 3,1000,393,28,543,36
476,Simulation 2,1000,392,22,548,38
477,Simulation 0,1000,348,57,558,37
477,Simulation 2,1000,393,21,548,38
477,Simulation 3,1000,394,27,543,36
477,Simulation 1,1000,373,30,568,29
478,Simulation 0,1000,348,58,557,37
478,Simulation 3,1000,393,27,544,36
478,Simulation 1,1000,372,30,569,29
478,Simulation 2,1000,392,21,549,38
479,Simulation 0,1000,349,58,556,37
479,Simulation 3,1000,393,27,544,36
479,Simulation 2,1000,393,20,549,38
479,Simulation 1,1000,371,29,571,29
480,Simulation 3,1000,393,27,544,36
480,Simulation 0,1000,348,58,557,37
480,Simulation 2,1000,391,21,550,38
480,Simulation 1,1000,370,29,572,29
481,Simulation 0,1000,348,58,557,37
481,Simulation 2,1000,392,20,550,38
481,Simulation 3,1000,394,25,545,36
481,Simulation 1,1000,369,29,573,29
482,Simulation 3,1000,393,25,546,36
482,Simulation 2,1000,392,18,552,38
482,Simulation 1,1000,369,30,572,29
482,Simulation 0,1000,348,58,557,37
483,Simulation 1,1000,367,31,573,29
483,Simulation 3,1000,392,27,545,36
483,Simulation 0,1000,348,57,558,37
483,Simulation 2,1000,391,19,552,38
484,Simulation 3,1000,390,28,546,36
484,Simulation 0,1000,347,55,561,37
484,Simulation 2,1000,391,19,552,38
484,Simulation 1,1000,367,30,574,29
485,Simulation 0,1000,345,56,562,37
485,Simulation 2,1000,392,18,552,38
485,Simulation 3,1000,390,26,548,36
485,Simulation 1,1000,368,28,575,29
486,Simulation 3,1000,390,26,548,36
486,Simulation 1,1000,368,27,576,29
486,Simulation 0,1000,346,55,562,37
486,Simulation 2,1000,391,18,553,38
487,Simulation 3,1000,390,25,549,36
487,Simulation 0,1000,347,54,562,37
487,Simulation 1,1000,369,25,576,30
487,Simulation 2,1000,391,17,554,38
488,Simulation 2,1000,391,16,555,38
488,Simulation 0,1000,344,55,564,37
488,Simulation 3,1000,390,23,551,36
488,Simulation 1,1000,369,24,577,30
489,Simulation 2,1000,392,16,554,38
489,Simulation 3,1000,390,22,552,36
489,Simulation 1,1000,369,23,578,30
489,Simulation 0,1000,344,55,564,37
490,Simulation 3,1000,391,20,553,36
490,Simulation 1,1000,369,22,579,30
490,Simulation 2,1000,392,15,555,38
490,Simulation 0,1000,343,55,565,37
491,Simulation 3,1000,389,20,555,36
491,Simulation 0,1000,343,54,566,37
491,Simulation 2,1000,392,15,555,38
491,Simulation 1,1000,370,21,579,30
492,Simulation 3,1000,390,19,555,36
492,Simulation 0,1000,343,54,566,37
492,Simulation 2,1000,392,15,555,38
492,Simulation 1,1000,370,19,581,30
493,Simulation 0,1000,343,53,567,37
493,Simulation 3,1000,390,19,555,36
493,Simulation 2,1000,392,15,555,38
493,Simulation 1,1000,370,19,581,30
494,Simulation 3,1000,390,18,556,36
494,Simulation 2,1000,391,15,556,38
494,Simulation 1,1000,369,19,582,30
494,Simulation 0,1000,343,53,567,37
495,Simulation 3,1000,390,18,556,36
495,Simulation 0,1000,342,53,568,37
495,Simulation 1,1000,370,18,582,30
495,Simulation 2,1000,391,15,556,38
496,Simulation 2,1000,392,14,556,38
496,Simulation 0,1000,340,55,568,37
496,Simulation 1,1000,369,17,584,30
496,Simulation 3,1000,391,17,556,36
497,Simulation 2,1000,392,13,557,38
497,Simulation 0,1000,340,54,569,37
497,Simulation 3,1000,391,16,557,36
497,Simulation 1,1000,368,16,586,30
498,Simulation 0,1000,340,54,569,37
498,Simulation 3,1000,391,16,557,36
498,Simulation 2,1000,391,13,558,38
498,Simulation 1,1000,369,14,587,30
499,Simulation 2,1000,391,13,558,38
499,Simulation 0,1000,339,54,570,37
499,Simulation 1,1000,368,14,588,30
499,Simulation 3,1000,390,16,558,36
500,Simulation 0,1000,339,55,569,37
500,Simulation 1,1000,369,13,588,30
500,Simulation 3,1000,391,15,558,36
500,Simulation 2,1000,390,13,559,38
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
cycle,name,nb_people,nb_susceptible,nb_infected,nb_resistant,#nb_dead
0,Simulation 4,1000,990,10,0,0
0,Simulation 7,1000,990,10,0,0
0,Simulation 6,1000,990,10,0,0
0,Simulation 5,1000,990,10,0,0
1,Simulation 5,1000,990,10,0,0
1,Simulation 4,1000,990,9,1,0
1,Simulation 6,1000,990,10,0,0
1,Simulation 7,1000,988,12,0,0
2,Simulation 7,1000,988,12,0,0
2,Simulation 4,1000,990,9,1,0
2,Simulation 6,1000,990,10,0,0
2,Simulation 5,1000,990,10,0,0
3,Simulation 6,1000,989,11,0,0
3,Simulation 5,1000,990,10,0,0
3,Simulation 7,1000,988,12,0,0
3,Simulation 4,1000,990,9,1,0
4,Simulation 6,1000,989,11,0,0
4,Simulation 5,1000,990,10,0,0
4,Simulation 7,1000,988,12,0,0
4,Simulation 4,1000,989,9,2,0
5,Simulation 4,1000,989,9,2,0
5,Simulation 5,1000,989,11,0,0
5,Simulation 6,1000,988,12,0,0
5,Simulation 7,1000,988,12,0,0
6,Simulation 4,1000,989,9,2,0
6,Simulation 5,1000,989,11,0,0
6,Simulation 7,1000,987,13,0,0
6,Simulation 6,1000,988,12,0,0
7,Simulation 4,1000,987,11,2,0
7,Simulation 6,1000,988,12,0,0
7,Simulation 5,1000,989,11,0,0
7,Simulation 7,1000,987,12,1,0
8,Simulation 7,1000,985,13,2,0
